,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
0,-179.9719543,-12.6200857,-1.159,-1.6893831312456933,2.00074785284403e-05,0.5303631237671648,0.10622099824858024
1,-179.7577057,-12.5843763,-0.643,-1.6893831312456933,2.00074785284403e-05,1.0463631237671647,0.6222209982485802
2,-179.5791473,-12.2808456,-0.433,-1.6992335045776368,1.980751855774281e-05,1.266213697059079,0.8395984246872041
3,-179.4898834,-11.9594603,-0.766,-1.7105772150832963,1.907229509208678e-05,0.9445581427882043,0.51509466255818
4,-179.4363098,-11.7809124,-1.031,-1.7105772150832963,1.907229509208678e-05,0.6795581427882043,0.2500946625581801
5,-179.3291779,-11.5845098,-1.317,-1.7123375008128192,1.855686845956665e-05,0.3953189439443596,-0.03458661409266788
6,-179.0970764,-11.4416723,-0.989,-1.7215063162184383,1.8306566531645297e-05,0.7324880096519066,0.3002804083398098
7,-178.739975,-11.459527,-1.263,-1.7357235524924832,1.882435795820018e-05,0.47270472813452497,0.03692778811112081
8,-178.5614319,-11.5488005,-1.47,-1.7340932242396574,1.9363481786962055e-05,0.26407386075787054,-0.17129362345000082
9,-178.2579041,-11.6023645,-1.392,-1.7409187734617109,1.9626153499426306e-05,0.34889914730821137,-0.08818193624606893
10,-177.972229,-11.459527,-1.772,-1.755418608909522,1.9577838910497384e-05,-0.016600968929388334,-0.4573224844501503
11,-177.865097,-11.2631245,-1.477,-1.755418608909522,1.9577838910497384e-05,0.27839903107061165,-0.16232248445015032
12,-177.7936707,-11.0845766,-2.381,-1.7569074266789382,1.9014931243705695e-05,-0.6241115882523055,-1.0652070370483926
13,-177.5615692,-10.9774485,-1.433,-1.7644085297900771,1.8681624555132454e-05,0.331389848165522,-0.1115889584131153
14,-177.2580261,-10.9774485,-1.7,-1.7702079234803014,1.8906639665149443e-05,0.07018901684063622,-0.3742457654802789
15,-177.0616302,-10.9417391,-1.811,-1.775773372588009,1.9128584639617646e-05,-0.03524575599663072,-0.4810777792331232
16,-176.9544983,-10.7631912,-1.731,-1.78110192846037,1.9347464006240744e-05,0.05008258099636365,-0.39708720802055425
17,-176.8652344,-10.6024981,-1.695,-1.7823718324350315,1.8753713449449612e-05,0.08735307872158214,-0.3601356894408254
18,-176.4902802,-10.4953699,-1.853,-1.7933610649394698,1.8556148579520323e-05,-0.05965749120910975,-0.5099053347664152
19,-176.2760162,-10.5667887,-1.803,-1.792208338035058,1.916536515970622e-05,-0.01081082733010173,-0.4607691070707754
20,-176.0260468,-10.7631912,-1.507,-1.7956373211405972,1.99857569000012e-05,0.28861733538369716,-0.16220164043800125
21,-175.8475037,-10.9774485,-1.756,-1.7999895855709434,2.0192423325394205e-05,0.04396939314761789,-0.4079422376541732
22,-175.7225189,-11.1917057,-1.277,-1.8030561437171024,2.1033438746963047e-05,0.5260351102783556,0.07335378126202641
23,-175.4725494,-11.2452698,-1.911,-1.806957918608035,2.124245220886249e-05,-0.10406332384417408,-0.5577242045157038
24,-174.6869507,-11.9058952,-0.801,-1.8145718005704508,2.3871502074586915e-05,1.0135479290683762,0.5579761193948034
25,-174.6333771,-11.6737833,-1.206,-1.8154416252086762,2.3196981241372118e-05,0.6094184282274347,0.15362806556286174
26,-174.4191284,-11.2452698,-2.075,-1.8199866919741816,2.2048234884832165e-05,-0.25503535626070317,-0.7119671203700808
27,-174.3834229,-11.4416723,-1.665,-1.8192157803215536,2.272886357358552e-05,0.1541930514579801,-0.3025449918428707
28,-174.3655548,-11.9951696,-1.211,-1.8176140109645145,2.4093481009253768e-05,0.6065899174835051,0.15025436707589862
29,-174.2227173,-11.8344765,-0.948,-1.8203944498787765,2.431243506822278e-05,0.8723701374437083,0.4153365675358891
30,-174.1334534,-11.5130911,-1.381,-1.8211452411929772,2.3621258574155847e-05,0.440121619934403,-0.017100621891495506
31,-174.1334534,-11.6559286,-1.493,-1.8211452411929772,2.3621258574155847e-05,0.32812161993440303,-0.1291006218914956
32,-174.1156006,-11.405962,-1.823,-1.8218758918649622,2.2931144160219252e-05,-0.0011470392791978782,-0.45855289612028033
33,-173.8834839,-11.2631245,-2.043,-1.8242693470803508,2.3130417684205155e-05,-0.21875378333733336,-0.6767605060596533
34,-173.5442352,-11.2452698,-1.731,-1.8269802875152892,2.2620967073694003e-05,0.0959576665482154,-0.3627298098270724
35,-173.3656921,-11.3345432,-1.892,-1.8282468044023317,2.351997115956362e-05,-0.06377671556882787,-0.5227819459257312
36,-173.0621643,-11.2452698,-1.579,-1.8302837042352613,2.2987842575001562e-05,0.2512607163926862,-0.2082560444401689
37,-172.9193268,-10.9953032,-1.79,-1.8318921516485958,2.24371152093136e-05,0.041869714533386386,-0.41805101148714857
38,-172.6872101,-10.9417391,-1.953,-1.83278247508731,2.2604773511495425e-05,-0.12024012968620139,-0.5803843438126594
